Dataset,Porosity,Permeability,Q1_Local_Thickness,Mean_Local_Thickness,Max_Local_Thickness
Spherical_Pores,0.6254635416666666,9018.4296875,7.659944216875653,9.634882504555462,13.484778931738408
Spherical_Pores,0.6254635416666666,9018.4296875,7.659944216875653,9.63488250455546,13.484778931738408
Spherical_Pores,0.6254635416666666,9018.4296875,7.659944216875653,9.634882504555456,13.484778931738408
Spherical_Pores,0.6254635416666666,9018.4296875,7.659944216875653,9.634882504555463,13.484778931738408
Spherical_Pores,0.5968072916666667,4649.18896484375,7.2913446401177415,9.47009284532032,14.700359827307134
Spherical_Pores,0.5968072916666667,4649.18896484375,7.2913446401177415,9.470092845320318,14.700359827307134
Spherical_Pores,0.5968072916666667,4649.18896484375,7.2913446401177415,9.470092845320314,14.700359827307134
Spherical_Pores,0.5968072916666667,4649.18896484375,7.2913446401177415,9.470092845320318,14.700359827307134
Spherical_Pores,0.5781394675925926,7430.08349609375,6.840722324373577,9.475221366195868,13.484778931738408
Spherical_Pores,0.5781394675925926,7430.08349609375,6.840722324373577,9.475221366195866,13.484778931738408
Spherical_Pores,0.5781394675925926,7430.08349609375,6.840722324373577,9.475221366195871,13.484778931738408
Spherical_Pores,0.5781394675925926,7430.08447265625,6.840722324373577,9.475221366195868,13.484778931738408
Spherical_Pores,0.5914965277777777,8095.9365234375,6.840722324373577,9.472547846310864,13.484778931738408
Spherical_Pores,0.5914965277777777,8095.93701171875,6.840722324373577,9.472547846310864,13.484778931738408
Spherical_Pores,0.5914965277777777,8095.93701171875,6.840722324373577,9.472547846310865,13.484778931738408
Spherical_Pores,0.5914965277777777,8095.93701171875,6.840722324373577,9.47254784631086,13.484778931738408
Spherical_Pores,0.6030815972222222,9836.2802734375,6.851333642654918,9.492534264116333,13.513086916487314
Spherical_Pores,0.6030815972222222,9836.2802734375,6.851333642654918,9.492534264116339,13.513086916487314
Spherical_Pores,0.6030815972222222,9836.2802734375,6.851333642654918,9.492534264116335,13.513086916487314
Spherical_Pores,0.6030815972222222,9836.2802734375,6.851333642654918,9.492534264116346,13.513086916487314
Spherical_Pores,0.5998940972222222,11397.2744140625,6.840722324373577,9.627360078530801,13.484778931738408
Spherical_Pores,0.5998940972222222,11397.2744140625,6.840722324373577,9.6273600785308,13.484778931738408
Spherical_Pores,0.5998940972222222,11397.2744140625,6.840722324373577,9.627360078530797,13.484778931738408
Spherical_Pores,0.5998940972222222,11397.2744140625,6.840722324373577,9.627360078530806,13.484778931738408
Spherical_Pores,0.5744427083333333,6166.60009765625,6.851333642654918,9.591534227351682,13.513086916487314
Spherical_Pores,0.5744427083333333,6166.60009765625,6.851333642654918,9.591534227351685,13.513086916487314
Spherical_Pores,0.5744427083333333,6166.60009765625,6.851333642654918,9.591534227351685,13.513086916487314
Spherical_Pores,0.5744427083333333,6166.60009765625,6.851333642654918,9.591534227351683,13.513086916487314
Spherical_Pores,0.6077905092592593,6496.16064453125,6.94551284641123,9.61989247381843,15.427247615709161
Spherical_Pores,0.6077905092592593,6496.16064453125,6.94551284641123,9.61989247381843,15.427247615709161
Spherical_Pores,0.6077905092592593,6496.16064453125,6.94551284641123,9.619892473818433,15.427247615709161
Spherical_Pores,0.6077905092592593,6496.16064453125,6.94551284641123,9.619892473818426,15.427247615709161
Spherical_Pores,0.6112251157407408,9138.2041015625,6.840722324373577,9.646990829632546,13.484778931738408
Spherical_Pores,0.6112251157407408,9138.2041015625,6.840722324373577,9.646990829632548,13.484778931738408
Spherical_Pores,0.6112251157407408,9138.2041015625,6.840722324373577,9.646990829632548,13.484778931738408
Spherical_Pores,0.6112251157407408,9138.2041015625,6.840722324373577,9.646990829632552,13.484778931738408
Spherical_Pores,0.602734375,8765.6962890625,7.659944216875653,9.649912989394265,13.484778931738408
Spherical_Pores,0.602734375,8765.6962890625,7.659944216875653,9.649912989394263,13.484778931738408
Spherical_Pores,0.602734375,8765.6953125,7.659944216875653,9.649912989394268,13.484778931738408
Spherical_Pores,0.602734375,8765.6962890625,7.659944216875653,9.649912989394265,13.484778931738408
Spherical_Pores,0.59296875,15416.5595703125,8.779154982072178,11.947276808670095,18.110771637517
Spherical_Pores,0.59296875,15416.5595703125,8.779154982072178,11.9472768086701,18.110771637517
Spherical_Pores,0.59296875,15416.5595703125,8.779154982072178,11.947276808670102,18.110771637517
Spherical_Pores,0.59296875,15416.5595703125,8.779154982072178,11.947276808670104,18.110771637517
Spherical_Pores,0.5961215277777778,13191.837890625,8.779154982072178,11.808979662672142,18.110771637517
Spherical_Pores,0.5961215277777778,13191.837890625,8.779154982072178,11.808979662672142,18.110771637517
Spherical_Pores,0.5961215277777778,13191.837890625,8.779154982072178,11.808979662672138,18.110771637517
